t0	t1	VALUE	ID_participant	ID_partner	ID_dyad	IP_ID	clarity	speech_clean	word_count
525435	527745	je hebt je doet niets maar toch is 't kei druk	0810_1700_C	0810_1700_B	0810_1700_CB	0810_1700_C_0810_1700_B_525435_527745	ok	        't kei druk	4
527950	529330	allez zo je hebt zo	0810_1700_C	0810_1700_B	0810_1700_CB	0810_1700_C_0810_1700_B_527950_529330	ok	 zo   zo	3
529750	533210	ik ben aan de ene kant blij dat er nu juist zoiets is dat je niet zo vaak kan afspreken ofzo	0810_1700_C	0810_1700_B	0810_1700_CB	0810_1700_C_0810_1700_B_529750_533210	ok	    ene kant blij  er nu juist zoiets     zo vaak  afspreken ofzo	12
532790	533470	mh	0810_1700_B	0810_1700_C	0810_1700_CB	0810_1700_B_0810_1700_C_532790_533470	ok		0
533210	537610	omdat ik gewoon elke keer kei pompaf in mijn zetel zit thuis en vroeger had ik super veel	0810_1700_C	0810_1700_B	0810_1700_CB	0810_1700_C_0810_1700_B_533210_537610	ok	  gewoon  keer kei pompaf   zetel zit thuis  vroeger   super veel	11
537730	539490	hobby's nog allez	0810_1700_C	0810_1700_B	0810_1700_CB	0810_1700_C_0810_1700_B_537730_539490	ok	hobby  	1
4890	5900	ok hallo	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_4890_5900	ok	 hallo	2
5470	5890	ja	1210_1400_B	1210_1400_A	1210_1400_AB	1210_1400_B_1210_1400_A_5470_5890	ok		0
6090	7335	ik ben Quinten	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_6090_7335	ok	  Quinten	2
7335	8195	(ik weet niet)	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_7335_8195	unclear	 weet 	2
8185	9105	euhm	1210_1400_B	1210_1400_A	1210_1400_AB	1210_1400_B_1210_1400_A_8185_9105	ok		0
9350	10200	hoe heet u	1210_1400_B	1210_1400_A	1210_1400_AB	1210_1400_B_1210_1400_A_9350_10200	ok	hoe heet 	2
10175	11495	ja ik ben Quinten	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_10175_11495	ok	   Quinten	2
11465	12135	Quin	1210_1400_B	1210_1400_A	1210_1400_AB	1210_1400_B_1210_1400_A_11465_12135	ok	Quin	1
12240	13180	Quinten	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_12240_13180	ok	Quinten	1
12800	13910	Quin Quinten	1210_1400_B	1210_1400_A	1210_1400_AB	1210_1400_B_1210_1400_A_12800_13910	ok	Quin Quinten	2
13495	14165	ja ja	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_13495_14165	ok	 	1
14210	14890	en jij	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_14210_14890	ok	 	1
14770	15830	ik ben Jennifer	1210_1400_B	1210_1400_A	1210_1400_AB	1210_1400_B_1210_1400_A_14770_15830	ok	  Jennifer	2
17070	19040	en al lang in Leuven	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_17070_19040	ok	  lang  Leuven	3
19175	22335	euhm ik woon in Brussel	1210_1400_B	1210_1400_A	1210_1400_AB	1210_1400_B_1210_1400_A_19175_22335	ok	woon  Brussel	2
22315	22815	ja	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_22315_22815	ok		0
22925	25795	en ik studeer in euhm KU Leuven	1210_1400_B	1210_1400_A	1210_1400_AB	1210_1400_B_1210_1400_A_22925_25795	ok	  studeer  KU Leuven	4
25740	26320	ja	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_25740_26320	ok		0
26390	28370	euhm maar euhm ik studeer in Brussel	1210_1400_B	1210_1400_A	1210_1400_AB	1210_1400_B_1210_1400_A_26390_28370	ok	studeer  Brussel	2
28540	29360	ah ja	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_28540_29360	ok	 	1
29930	33510	en je woont ja je woont in Brussel dus dan kom je met de trein naar Leuven	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_29930_33510	ok	  woont   woont  Brussel  dan kom    trein  Leuven	8
31700	32260	ja	1210_1400_B	1210_1400_A	1210_1400_AB	1210_1400_B_1210_1400_A_31700_32260	ok		0
33230	33720	ja	1210_1400_B	1210_1400_A	1210_1400_AB	1210_1400_B_1210_1400_A_33230_33720	ok		0
33695	34315	ja	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_33695_34315	ok		0
34450	35350	ok tof	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_34450_35350	ok	 tof	2
36270	38260	en veel les hier	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_36270_38260	ok	 veel les hier	4
38415	40465	euhm ik heb geen les hier	1210_1400_B	1210_1400_A	1210_1400_AB	1210_1400_B_1210_1400_A_38415_40465	ok	les hier	2
38440	39280	(                      )	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_38440_39280	unclear	                      	1
41380	43460	alles online misschien nee	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_41380_43460	ok	 online misschien 	3
43715	44825	euhm	1210_1400_B	1210_1400_A	1210_1400_AB	1210_1400_B_1210_1400_A_43715_44825	ok		0
43730	45680	in Brussel allemaal les	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_43730_45680	ok	 Brussel allemaal les	4
45910	47460	in Brussel wat	1210_1400_B	1210_1400_A	1210_1400_AB	1210_1400_B_1210_1400_A_45910_47460	ok	 Brussel 	2
47455	49175	heb je in Brussel veel les	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_47455_49175	ok	   Brussel veel les	4
49125	50825	ja alles euhm	1210_1400_B	1210_1400_A	1210_1400_AB	1210_1400_B_1210_1400_A_49125_50825	ok	  	1
51395	52995	heb ik in Brussel	1210_1400_B	1210_1400_A	1210_1400_AB	1210_1400_B_1210_1400_A_51395_52995	ok	   Brussel	2
52885	53365	ja	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_52885_53365	ok		0
53970	57630	en jij bent (hier) euhm gekom	1210_1400_B	1210_1400_A	1210_1400_AB	1210_1400_B_1210_1400_A_53970_57630	unclear	   hier gekom	3
57870	60460	uit euhm welke stad kom jij	1210_1400_B	1210_1400_A	1210_1400_AB	1210_1400_B_1210_1400_A_57870_60460	ok	 stad kom 	3
59720	60390	ja	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_59720_60390	ok		0
60560	62840	ik zit nu in Leuven op kot	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_60560_62840	ok	 zit nu  Leuven  kot	5
62910	64900	maar ik woon in Kortenberg	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_62910_64900	ok	  woon  Kortenberg	3
65865	68505	een klein dorpje tussen Leuven en Brussel ja	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_65865_68505	ok	 klein dorpje tussen Leuven  Brussel 	6
68485	69185	mh	1210_1400_B	1210_1400_A	1210_1400_AB	1210_1400_B_1210_1400_A_68485_69185	ok		0
69185	69620	ja	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_69185_69620	ok		0
69620	71065	en ik zit nu in mijn derde jaar	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_69620_71065	ok	  zit nu   derde jaar	5
70960	71600	mh	1210_1400_B	1210_1400_A	1210_1400_AB	1210_1400_B_1210_1400_A_70960_71600	ok		0
71065	72855	in euhm	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_71065_72855	ok	 	1
73030	74930	in euhm bio-ingenieur doe ik	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_73030_74930	ok	 bio-ingenieur  	3
74930	76290	ik weet niet wat studeer jij	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_74930_76290	ok	 weet   studeer 	3
76980	81580	ik studeer euhm business administratie	1210_1400_B	1210_1400_A	1210_1400_AB	1210_1400_B_1210_1400_A_76980_81580	ok	 studeer business administratie	4
81460	82180	ah	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_81460_82180	ok		0
82510	83500	ah ok	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_82510_83500	ok	 	1
84145	84775	ja	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_84145_84775	ok		0
85260	85970	nee	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_85260_85970	ok		0
85970	89210	ik heb mijn eerste en tweede jaar woonde ik nog in Kortenberg	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_85970_89210	ok	   eerste  tweede jaar woonde    Kortenberg	6
89210	91690	en sinds dit jaar woon ik in in Leuven dus	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_89210_91690	ok	 sinds  jaar woon    Leuven 	5
92090	92510	ja	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_92090_92510	ok		0
92090	93940	ik denk dat is goed	1210_1400_B	1210_1400_A	1210_1400_AB	1210_1400_B_1210_1400_A_92090_93940	ok	 denk   goed	3
94030	98300	euhm bij mij ik euhm heb gewoond	1210_1400_B	1210_1400_A	1210_1400_AB	1210_1400_B_1210_1400_A_94030_98300	ok	gewoond	1
98300	102600	euhm ik woonde in in mijn kot	1210_1400_B	1210_1400_A	1210_1400_AB	1210_1400_B_1210_1400_A_98300_102600	ok	woonde    kot	2
102630	103250	mh	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_102630_103250	ok		0
103180	104920	euhm in Brussel	1210_1400_B	1210_1400_A	1210_1400_AB	1210_1400_B_1210_1400_A_103180_104920	ok	Brussel	1
104890	105580	ja	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_104890_105580	ok		0
105980	107750	euhm voor drie jaar ook	1210_1400_B	1210_1400_A	1210_1400_AB	1210_1400_B_1210_1400_A_105980_107750	ok	drie jaar 	2
107785	108365	ja	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_107785_108365	ok		0
108435	111405	en nu euhm woon ik in een appartement	1210_1400_B	1210_1400_A	1210_1400_AB	1210_1400_B_1210_1400_A_108435_111405	ok	 nu woon    appartement	4
111440	114080	ah ja ok dus verhuisd dan	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_111440_114080	ok	    verhuisd dan	3
114580	115970	ondanks ja	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_114580_115970	ok	ondanks 	1
115275	116445	ja @	1210_1400_B	1210_1400_A	1210_1400_AB	1210_1400_B_1210_1400_A_115275_116445	unclear	 	1
116420	117890	@ ok tof	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_116420_117890	unclear	  tof	2
118050	122690	en euhm woon je al lang in Brussel of ben je kom je	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_118050_122690	ok	 woon   lang  Brussel    kom 	5
123730	127910	euhm ik woon al vier jaar in Brussel	1210_1400_B	1210_1400_A	1210_1400_AB	1210_1400_B_1210_1400_A_123730_127910	ok	woon  vier jaar  Brussel	4
127160	128290	ok ja	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_127160_128290	ok	 	1
128290	131380	en daarvoor ergens anders of euhm	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_128290_131380	ok	 daarvoor ergens anders  	4
131840	132340	ook	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_131840_132340	ok		0
132370	133150	daarvoor	1210_1400_B	1210_1400_A	1210_1400_AB	1210_1400_B_1210_1400_A_132370_133150	ok	daarvoor	1
133100	135975	daarvoor euhm voordat je in Brussel woonde	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_133100_135975	ok	daarvoor voordat   Brussel woonde	4
135920	138550	euhm ik euhm kom uit Rusland	1210_1400_B	1210_1400_A	1210_1400_AB	1210_1400_B_1210_1400_A_135920_138550	ok	kom  Rusland	2
135975	136985	dus (               )	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_135975_136985	unclear	                	1
138505	139105	ja	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_138505_139105	ok		0
139250	142950	en ik woonde in euhm Sint-Petersburg	1210_1400_B	1210_1400_A	1210_1400_AB	1210_1400_B_1210_1400_A_139250_142950	ok	  woonde  Sint-Petersburg	4
142910	145405	ah ook @ tof	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_142910_145405	unclear	   tof	2
145405	147850	ik ben heel geïnteresseerd in in in	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_145405_147850	ok	  heel geïnteresseerd   	3
147850	149230	of ja een beetje geïnteresseerd	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_147850_149230	ok	   beetje geïnteresseerd	3
149230	151910	maar ik volg ook Russische les en Russische (       ) @	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_149230_151910	unclear	  volg  Russische les  Russische         	5
151910	153660	ah dat is interessant @	1210_1400_B	1210_1400_A	1210_1400_AB	1210_1400_B_1210_1400_A_151910_153660	unclear	   interessant 	2
152135	154765	ja @ (           ) grappig	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_152135_154765	unclear	              grappig	2
154780	155550	ok	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_154780_155550	ok		0
156490	160420	en euhm je bent hier naar hier gekomen om te studeren of	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_156490_160420	ok	 hier  hier gekomen  te studeren 	6
160560	161350	euhm ja	1210_1400_B	1210_1400_A	1210_1400_AB	1210_1400_B_1210_1400_A_160560_161350	ok		0
161405	161815	ja	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_161405_161815	ok		0
161830	167000	euhm en ik wil een een werk	1210_1400_B	1210_1400_A	1210_1400_AB	1210_1400_B_1210_1400_A_161830_167000	ok	werk	1
167030	167660	mh	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_167030_167660	ok		0
167165	169895	werk zoeken achter de (        )	1210_1400_B	1210_1400_A	1210_1400_AB	1210_1400_B_1210_1400_A_167165_169895	unclear	werk zoeken           	2
170420	172820	hoeveel jaar moet je nog studeren	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_170420_172820	ok	hoeveel jaar    studeren	3
172400	173900	euhm een jaar	1210_1400_B	1210_1400_A	1210_1400_AB	1210_1400_B_1210_1400_A_172400_173900	ok	jaar	1
173650	174760	een jaar ja	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_173650_174760	ok	 jaar 	2
174875	177785	euhm ik volg mijn master nu	1210_1400_B	1210_1400_A	1210_1400_AB	1210_1400_B_1210_1400_A_174875_177785	ok	volg  master nu	3
177160	177770	ja	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_177160_177770	ok		0
178505	179635	ah ja ok tof	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_178505_179635	ok	   tof	2
179660	181490	en dan werk zoeken zeker	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_179660_181490	ok	 dan werk zoeken zeker	5
181475	182525	ja @	1210_1400_B	1210_1400_A	1210_1400_AB	1210_1400_B_1210_1400_A_181475_182525	unclear	 	1
181690	182150	ja	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_181690_182150	ok		0
182380	185120	in Brussel ook of misschien in Leuven of	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_182380_185120	ok	 Brussel   misschien  Leuven 	4
184700	186050	ah euhm	1210_1400_B	1210_1400_A	1210_1400_AB	1210_1400_B_1210_1400_A_184700_186050	ok	 	1
186545	187535	ik euhm	1210_1400_B	1210_1400_A	1210_1400_AB	1210_1400_B_1210_1400_A_186545_187535	ok	 	1
188520	189800	in alle België	1210_1400_B	1210_1400_A	1210_1400_AB	1210_1400_B_1210_1400_A_188520_189800	ok	 alle België	3
189520	190210	@	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_189520_190210	unclear		0
190155	192055	niet euhm	1210_1400_B	1210_1400_A	1210_1400_AB	1210_1400_B_1210_1400_A_190155_192055	ok	 	1
192055	193090	niet euhm	1210_1400_B	1210_1400_A	1210_1400_AB	1210_1400_B_1210_1400_A_192055_193090	ok	 	1
193090	194410	in Wallonië misschien	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_193090_194410	ok	 Wallonië misschien	3
194000	196020	te niet te euhm	1210_1400_B	1210_1400_A	1210_1400_AB	1210_1400_B_1210_1400_A_194000_196020	ok	te  te 	2
196410	198090	niet te ver te ver (            )	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_196410_198090	unclear	 te ver te ver             	5
197090	199095	niet te ver euhm van Brussel	1210_1400_B	1210_1400_A	1210_1400_AB	1210_1400_B_1210_1400_A_197090_199095	ok	 te ver Brussel	4
198140	199010	ja ja	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_198140_199010	ok	 	1
199095	201335	maar in Leuven dat is euhm goed	1210_1400_B	1210_1400_A	1210_1400_AB	1210_1400_B_1210_1400_A_199095_201335	ok	  Leuven   goed	3
201350	201960	ja	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_201350_201960	ok		0
202530	203750	en spreek je ook Frans	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_202530_203750	ok	 spreek   Frans	3
203750	205080	want in Brussel	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_203750_205080	ok	  Brussel	2
204990	205610	ja	1210_1400_B	1210_1400_A	1210_1400_AB	1210_1400_B_1210_1400_A_204990_205610	ok		0
205085	206955	da's veel Frans zeker @	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_205085_206955	unclear	 veel Frans zeker 	4
207000	207620	ja	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_207000_207620	ok		0
207260	210850	ik spreek Frans euhm een beetje beter	1210_1400_B	1210_1400_A	1210_1400_AB	1210_1400_B_1210_1400_A_207260_210850	ok	 spreek Frans beetje beter	5
211070	213280	euhm dan Nederlands	1210_1400_B	1210_1400_A	1210_1400_AB	1210_1400_B_1210_1400_A_211070_213280	ok	dan Nederlands	2
212555	213175	ja	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_212555_213175	ok		0
215000	216730	en je hebt dan les gevolgd	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_215000_216730	ok	   dan les gevolgd	4
216730	218790	voor Frans of hoe heb je dat gedaan	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_216730_218790	ok	 Frans  hoe    	3
218790	221300	in Rusland zelf ook al of	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_218790_221300	ok	 Rusland zelf   	3
221285	224105	euhm ja ik studeer in euhm universiteit	1210_1400_B	1210_1400_A	1210_1400_AB	1210_1400_B_1210_1400_A_221285_224105	ok	studeer  universiteit	2
224095	224535	ja	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_224095_224535	ok		0
224395	225125	euhm	1210_1400_B	1210_1400_A	1210_1400_AB	1210_1400_B_1210_1400_A_224395_225125	ok		0
225840	226710	en ook	1210_1400_B	1210_1400_A	1210_1400_AB	1210_1400_B_1210_1400_A_225840_226710	ok	 	1
226995	229835	euhm in in scholen	1210_1400_B	1210_1400_A	1210_1400_AB	1210_1400_B_1210_1400_A_226995_229835	ok	scholen	1
229865	231835	euhm andere scholen	1210_1400_B	1210_1400_A	1210_1400_AB	1210_1400_B_1210_1400_A_229865_231835	ok	andere scholen	2
231800	232540	mh	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_231800_232540	ok		0
232550	234250	euhm en	1210_1400_B	1210_1400_A	1210_1400_AB	1210_1400_B_1210_1400_A_232550_234250	ok		0
234790	235600	(voor mij)	1210_1400_B	1210_1400_A	1210_1400_AB	1210_1400_B_1210_1400_A_234790_235600	unclear	 	1
235995	236635	euhm	1210_1400_B	1210_1400_A	1210_1400_AB	1210_1400_B_1210_1400_A_235995_236635	ok		0
239055	239875	euhm	1210_1400_B	1210_1400_A	1210_1400_AB	1210_1400_B_1210_1400_A_239055_239875	ok		0
240220	242440	zel zelfde euhm	1210_1400_B	1210_1400_A	1210_1400_AB	1210_1400_B_1210_1400_A_240220_242440	ok	zel zelfde 	2
242490	243180	mh	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_242490_243180	ok		0
243175	244055	zelf	1210_1400_B	1210_1400_A	1210_1400_AB	1210_1400_B_1210_1400_A_243175_244055	ok	zelf	1
244210	245970	ik studeer zelf ook @	1210_1400_B	1210_1400_A	1210_1400_AB	1210_1400_B_1210_1400_A_244210_245970	unclear	 studeer zelf  	3
244235	246745	ah zelf ja ja zelf studeren ja ja ja	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_244235_246745	ok	 zelf   zelf studeren   	4
246810	247480	ok	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_246810_247480	ok		0
247480	247835	tof	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_247480_247835	ok	tof	1
247835	248445	ja	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_247835_248445	ok		0
249180	250340	interessant	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_249180_250340	ok	interessant	1
250780	256560	en euhm jij volgt jouw euhm bach bachelor	1210_1400_B	1210_1400_A	1210_1400_AB	1210_1400_B_1210_1400_A_250780_256560	ok	 volgt  bach bachelor	4
255880	256520	ja	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_255880_256520	ok		0
256560	256965	ja	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_256560_256965	ok		0
256965	259705	dus nu mijn derde bachelor dus laatste jaar 	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_256965_259705	ok	 nu  derde bachelor  laatste jaar 	6
259705	260220	ja	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_259705_260220	ok		0
260615	263695	wil jij een master worden ook	1210_1400_B	1210_1400_A	1210_1400_AB	1210_1400_B_1210_1400_A_260615_263695	ok	   master  	2
263145	263705	ja	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_263145_263705	ok		0
264195	264685	ja	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_264195_264685	ok		0
264960	270460	binnen bio-ingenieur kan je dan ook nog kiezen er zijn heel veel verschillende opties (die ik) euhm	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_264960_270460	unclear	 bio-ingenieur   dan   kiezen er  heel veel verschillende opties   	10
270510	274620	ik mocht dit jaar al kiezen voor volgende jaar mijn master te doen	1210_1400_A	1210_1400_B	1210_1400_AB	1210_1400_A_1210_1400_B_270510_274620	ok	   jaar  kiezen  volgende jaar  master te 	7
